Wholesale price trends

From www.emi.ea.govt.nz provided by the Electricity Authority (New Zealand)
Run at: 20220820114423

Parameters
Date range,01 Jan 2012 - 31 Dec 2021
Region type,Nodes (key nodes)
Time scale,Day
Show,Simple average

Period start,Period end,Region ID,Region,Price ($/MWh)
29/06/2013,30/06/2013,SFD2201,SFD2201 - Stratford,81.24
30/06/2013,01/07/2013,WKM2201,WKM2201 - Whakamaru,62.13
30/06/2013,01/07/2013,SFD2201,SFD2201 - Stratford,59.89
01/07/2013,02/07/2013,WKM2201,WKM2201 - Whakamaru,64.06
01/07/2013,02/07/2013,SFD2201,SFD2201 - Stratford,61.84
02/07/2013,03/07/2013,WKM2201,WKM2201 - Whakamaru,61.37
02/07/2013,03/07/2013,SFD2201,SFD2201 - Stratford,58.67
03/07/2013,04/07/2013,WKM2201,WKM2201 - Whakamaru,49.24
03/07/2013,04/07/2013,SFD2201,SFD2201 - Stratford,46.68
04/07/2013,05/07/2013,WKM2201,WKM2201 - Whakamaru,65.11
04/07/2013,05/07/2013,SFD2201,SFD2201 - Stratford,63.60
05/07/2013,06/07/2013,WKM2201,WKM2201 - Whakamaru,37.42
05/07/2013,06/07/2013,SFD2201,SFD2201 - Stratford,36.34
06/07/2013,07/07/2013,WKM2201,WKM2201 - Whakamaru,24.33
06/07/2013,07/07/2013,SFD2201,SFD2201 - Stratford,23.78
07/07/2013,08/07/2013,WKM2201,WKM2201 - Whakamaru,41.59
07/07/2013,08/07/2013,SFD2201,SFD2201 - Stratford,40.67
08/07/2013,09/07/2013,WKM2201,WKM2201 - Whakamaru,74.20
08/07/2013,09/07/2013,SFD2201,SFD2201 - Stratford,73.57
09/07/2013,10/07/2013,WKM2201,WKM2201 - Whakamaru,106.90
09/07/2013,10/07/2013,SFD2201,SFD2201 - Stratford,106.31
10/07/2013,11/07/2013,WKM2201,WKM2201 - Whakamaru,85.27
10/07/2013,11/07/2013,SFD2201,SFD2201 - Stratford,84.04
11/07/2013,12/07/2013,WKM2201,WKM2201 - Whakamaru,77.52
11/07/2013,12/07/2013,SFD2201,SFD2201 - Stratford,76.13
12/07/2013,13/07/2013,WKM2201,WKM2201 - Whakamaru,70.99
12/07/2013,13/07/2013,SFD2201,SFD2201 - Stratford,70.20
13/07/2013,14/07/2013,WKM2201,WKM2201 - Whakamaru,62.52
13/07/2013,14/07/2013,SFD2201,SFD2201 - Stratford,61.52
14/07/2013,15/07/2013,WKM2201,WKM2201 - Whakamaru,56.13
14/07/2013,15/07/2013,SFD2201,SFD2201 - Stratford,54.96
15/07/2013,16/07/2013,WKM2201,WKM2201 - Whakamaru,66.85
15/07/2013,16/07/2013,SFD2201,SFD2201 - Stratford,64.17
16/07/2013,17/07/2013,WKM2201,WKM2201 - Whakamaru,66.40
16/07/2013,17/07/2013,SFD2201,SFD2201 - Stratford,63.31
17/07/2013,18/07/2013,WKM2201,WKM2201 - Whakamaru,51.84
17/07/2013,18/07/2013,SFD2201,SFD2201 - Stratford,48.45
18/07/2013,19/07/2013,WKM2201,WKM2201 - Whakamaru,35.80
18/07/2013,19/07/2013,SFD2201,SFD2201 - Stratford,34.43
19/07/2013,20/07/2013,WKM2201,WKM2201 - Whakamaru,45.93
19/07/2013,20/07/2013,SFD2201,SFD2201 - Stratford,44.05
20/07/2013,21/07/2013,WKM2201,WKM2201 - Whakamaru,58.55
20/07/2013,21/07/2013,SFD2201,SFD2201 - Stratford,56.51
21/07/2013,22/07/2013,WKM2201,WKM2201 - Whakamaru,27.25
21/07/2013,22/07/2013,SFD2201,SFD2201 - Stratford,26.26
22/07/2013,23/07/2013,WKM2201,WKM2201 - Whakamaru,54.17
22/07/2013,23/07/2013,SFD2201,SFD2201 - Stratford,51.69
23/07/2013,24/07/2013,WKM2201,WKM2201 - Whakamaru,64.63
23/07/2013,24/07/2013,SFD2201,SFD2201 - Stratford,62.42
24/07/2013,25/07/2013,WKM2201,WKM2201 - Whakamaru,57.86
24/07/2013,25/07/2013,SFD2201,SFD2201 - Stratford,55.32
25/07/2013,26/07/2013,WKM2201,WKM2201 - Whakamaru,40.37
25/07/2013,26/07/2013,SFD2201,SFD2201 - Stratford,38.80
26/07/2013,27/07/2013,WKM2201,WKM2201 - Whakamaru,44.61
26/07/2013,27/07/2013,SFD2201,SFD2201 - Stratford,42.45
27/07/2013,28/07/2013,WKM2201,WKM2201 - Whakamaru,34.62
27/07/2013,28/07/2013,SFD2201,SFD2201 - Stratford,32.09
28/07/2013,29/07/2013,WKM2201,WKM2201 - Whakamaru,29.77
28/07/2013,29/07/2013,SFD2201,SFD2201 - Stratford,27.36
29/07/2013,30/07/2013,WKM2201,WKM2201 - Whakamaru,57.84
29/07/2013,30/07/2013,SFD2201,SFD2201 - Stratford,55.39
30/07/2013,31/07/2013,WKM2201,WKM2201 - Whakamaru,62.60
30/07/2013,31/07/2013,SFD2201,SFD2201 - Stratford,59.89
31/07/2013,01/08/2013,WKM2201,WKM2201 - Whakamaru,54.52
31/07/2013,01/08/2013,SFD2201,SFD2201 - Stratford,51.94
01/08/2013,02/08/2013,WKM2201,WKM2201 - Whakamaru,95.29
01/08/2013,02/08/2013,SFD2201,SFD2201 - Stratford,92.44
02/08/2013,03/08/2013,WKM2201,WKM2201 - Whakamaru,88.30
02/08/2013,03/08/2013,SFD2201,SFD2201 - Stratford,85.97
03/08/2013,04/08/2013,WKM2201,WKM2201 - Whakamaru,65.83
03/08/2013,04/08/2013,SFD2201,SFD2201 - Stratford,64.98
04/08/2013,05/08/2013,WKM2201,WKM2201 - Whakamaru,59.95
04/08/2013,05/08/2013,SFD2201,SFD2201 - Stratford,58.50
05/08/2013,06/08/2013,WKM2201,WKM2201 - Whakamaru,68.56
05/08/2013,06/08/2013,SFD2201,SFD2201 - Stratford,66.46
06/08/2013,07/08/2013,WKM2201,WKM2201 - Whakamaru,54.27
06/08/2013,07/08/2013,SFD2201,SFD2201 - Stratford,52.07
07/08/2013,08/08/2013,WKM2201,WKM2201 - Whakamaru,49.72
07/08/2013,08/08/2013,SFD2201,SFD2201 - Stratford,47.80
08/08/2013,09/08/2013,WKM2201,WKM2201 - Whakamaru,58.61
08/08/2013,09/08/2013,SFD2201,SFD2201 - Stratford,56.22
09/08/2013,10/08/2013,WKM2201,WKM2201 - Whakamaru,77.01
09/08/2013,10/08/2013,SFD2201,SFD2201 - Stratford,75.75
10/08/2013,11/08/2013,WKM2201,WKM2201 - Whakamaru,77.11
10/08/2013,11/08/2013,SFD2201,SFD2201 - Stratford,76.39
11/08/2013,12/08/2013,WKM2201,WKM2201 - Whakamaru,71.48
11/08/2013,12/08/2013,SFD2201,SFD2201 - Stratford,69.91
12/08/2013,13/08/2013,WKM2201,WKM2201 - Whakamaru,77.61
12/08/2013,13/08/2013,SFD2201,SFD2201 - Stratford,75.07
13/08/2013,14/08/2013,WKM2201,WKM2201 - Whakamaru,63.47
13/08/2013,14/08/2013,SFD2201,SFD2201 - Stratford,60.96
14/08/2013,15/08/2013,WKM2201,WKM2201 - Whakamaru,51.63
14/08/2013,15/08/2013,SFD2201,SFD2201 - Stratford,49.58
15/08/2013,16/08/2013,WKM2201,WKM2201 - Whakamaru,45.50
15/08/2013,16/08/2013,SFD2201,SFD2201 - Stratford,43.50
16/08/2013,17/08/2013,WKM2201,WKM2201 - Whakamaru,59.56
16/08/2013,17/08/2013,SFD2201,SFD2201 - Stratford,57.31
17/08/2013,18/08/2013,WKM2201,WKM2201 - Whakamaru,58.58
17/08/2013,18/08/2013,SFD2201,SFD2201 - Stratford,56.77
18/08/2013,19/08/2013,WKM2201,WKM2201 - Whakamaru,47.43
18/08/2013,19/08/2013,SFD2201,SFD2201 - Stratford,46.07
19/08/2013,20/08/2013,WKM2201,WKM2201 - Whakamaru,65.09
19/08/2013,20/08/2013,SFD2201,SFD2201 - Stratford,62.57
20/08/2013,21/08/2013,WKM2201,WKM2201 - Whakamaru,93.08
20/08/2013,21/08/2013,SFD2201,SFD2201 - Stratford,90.33
21/08/2013,22/08/2013,WKM2201,WKM2201 - Whakamaru,90.12
21/08/2013,22/08/2013,SFD2201,SFD2201 - Stratford,87.23
22/08/2013,23/08/2013,WKM2201,WKM2201 - Whakamaru,66.15
22/08/2013,23/08/2013,SFD2201,SFD2201 - Stratford,64.10
23/08/2013,24/08/2013,WKM2201,WKM2201 - Whakamaru,54.24
23/08/2013,24/08/2013,SFD2201,SFD2201 - Stratford,53.27
24/08/2013,25/08/2013,WKM2201,WKM2201 - Whakamaru,56.72
24/08/2013,25/08/2013,SFD2201,SFD2201 - Stratford,56.35
25/08/2013,26/08/2013,WKM2201,WKM2201 - Whakamaru,60.67
25/08/2013,26/08/2013,SFD2201,SFD2201 - Stratford,61.74
26/08/2013,27/08/2013,WKM2201,WKM2201 - Whakamaru,64.29
26/08/2013,27/08/2013,SFD2201,SFD2201 - Stratford,64.51
27/08/2013,28/08/2013,WKM2201,WKM2201 - Whakamaru,54.63
27/08/2013,28/08/2013,SFD2201,SFD2201 - Stratford,54.88
28/08/2013,29/08/2013,WKM2201,WKM2201 - Whakamaru,57.85
28/08/2013,29/08/2013,SFD2201,SFD2201 - Stratford,58.19
29/08/2013,30/08/2013,WKM2201,WKM2201 - Whakamaru,68.93
29/08/2013,30/08/2013,SFD2201,SFD2201 - Stratford,70.37
30/08/2013,31/08/2013,WKM2201,WKM2201 - Whakamaru,72.06
30/08/2013,31/08/2013,SFD2201,SFD2201 - Stratford,73.17
31/08/2013,01/09/2013,WKM2201,WKM2201 - Whakamaru,57.69
31/08/2013,01/09/2013,SFD2201,SFD2201 - Stratford,59.11
01/09/2013,02/09/2013,WKM2201,WKM2201 - Whakamaru,57.38
01/09/2013,02/09/2013,SFD2201,SFD2201 - Stratford,58.74
02/09/2013,03/09/2013,WKM2201,WKM2201 - Whakamaru,85.83
02/09/2013,03/09/2013,SFD2201,SFD2201 - Stratford,88.54
03/09/2013,04/09/2013,WKM2201,WKM2201 - Whakamaru,77.18
03/09/2013,04/09/2013,SFD2201,SFD2201 - Stratford,79.59
04/09/2013,05/09/2013,WKM2201,WKM2201 - Whakamaru,112.16
04/09/2013,05/09/2013,SFD2201,SFD2201 - Stratford,115.06
05/09/2013,06/09/2013,WKM2201,WKM2201 - Whakamaru,106.75
05/09/2013,06/09/2013,SFD2201,SFD2201 - Stratford,110.56
06/09/2013,07/09/2013,WKM2201,WKM2201 - Whakamaru,82.99
06/09/2013,07/09/2013,SFD2201,SFD2201 - Stratford,85.67
07/09/2013,08/09/2013,WKM2201,WKM2201 - Whakamaru,61.93
07/09/2013,08/09/2013,SFD2201,SFD2201 - Stratford,64.24
08/09/2013,09/09/2013,WKM2201,WKM2201 - Whakamaru,54.20
08/09/2013,09/09/2013,SFD2201,SFD2201 - Stratford,56.02
09/09/2013,10/09/2013,WKM2201,WKM2201 - Whakamaru,58.11
09/09/2013,10/09/2013,SFD2201,SFD2201 - Stratford,58.57
10/09/2013,11/09/2013,WKM2201,WKM2201 - Whakamaru,61.27
10/09/2013,11/09/2013,SFD2201,SFD2201 - Stratford,60.11
11/09/2013,12/09/2013,WKM2201,WKM2201 - Whakamaru,56.55
11/09/2013,12/09/2013,SFD2201,SFD2201 - Stratford,55.65
12/09/2013,13/09/2013,WKM2201,WKM2201 - Whakamaru,56.48
12/09/2013,13/09/2013,SFD2201,SFD2201 - Stratford,55.53
13/09/2013,14/09/2013,WKM2201,WKM2201 - Whakamaru,36.68
13/09/2013,14/09/2013,SFD2201,SFD2201 - Stratford,36.35
14/09/2013,15/09/2013,WKM2201,WKM2201 - Whakamaru,47.51
14/09/2013,15/09/2013,SFD2201,SFD2201 - Stratford,48.39
15/09/2013,16/09/2013,WKM2201,WKM2201 - Whakamaru,55.47
15/09/2013,16/09/2013,SFD2201,SFD2201 - Stratford,56.67
16/09/2013,17/09/2013,WKM2201,WKM2201 - Whakamaru,65.65
16/09/2013,17/09/2013,SFD2201,SFD2201 - Stratford,67.17
17/09/2013,18/09/2013,WKM2201,WKM2201 - Whakamaru,82.44
17/09/2013,18/09/2013,SFD2201,SFD2201 - Stratford,84.80
18/09/2013,19/09/2013,WKM2201,WKM2201 - Whakamaru,67.30
18/09/2013,19/09/2013,SFD2201,SFD2201 - Stratford,69.00
19/09/2013,20/09/2013,WKM2201,WKM2201 - Whakamaru,71.07
19/09/2013,20/09/2013,SFD2201,SFD2201 - Stratford,72.50
20/09/2013,21/09/2013,WKM2201,WKM2201 - Whakamaru,52.21
20/09/2013,21/09/2013,SFD2201,SFD2201 - Stratford,53.44
21/09/2013,22/09/2013,WKM2201,WKM2201 - Whakamaru,58.23
21/09/2013,22/09/2013,SFD2201,SFD2201 - Stratford,58.88
22/09/2013,23/09/2013,WKM2201,WKM2201 - Whakamaru,36.89
22/09/2013,23/09/2013,SFD2201,SFD2201 - Stratford,37.22
23/09/2013,24/09/2013,WKM2201,WKM2201 - Whakamaru,41.78
23/09/2013,24/09/2013,SFD2201,SFD2201 - Stratford,40.89
24/09/2013,25/09/2013,WKM2201,WKM2201 - Whakamaru,47.09
24/09/2013,25/09/2013,SFD2201,SFD2201 - Stratford,46.06
25/09/2013,26/09/2013,WKM2201,WKM2201 - Whakamaru,49.78
25/09/2013,26/09/2013,SFD2201,SFD2201 - Stratford,48.37
26/09/2013,27/09/2013,WKM2201,WKM2201 - Whakamaru,51.41
26/09/2013,27/09/2013,SFD2201,SFD2201 - Stratford,50.37
27/09/2013,28/09/2013,WKM2201,WKM2201 - Whakamaru,45.11
27/09/2013,28/09/2013,SFD2201,SFD2201 - Stratford,44.45
28/09/2013,29/09/2013,WKM2201,WKM2201 - Whakamaru,53.98
28/09/2013,29/09/2013,SFD2201,SFD2201 - Stratford,53.30
29/09/2013,30/09/2013,WKM2201,WKM2201 - Whakamaru,37.20
29/09/2013,30/09/2013,SFD2201,SFD2201 - Stratford,37.23
30/09/2013,01/10/2013,WKM2201,WKM2201 - Whakamaru,54.15
30/09/2013,01/10/2013,SFD2201,SFD2201 - Stratford,54.33
01/10/2013,02/10/2013,WKM2201,WKM2201 - Whakamaru,44.69
01/10/2013,02/10/2013,SFD2201,SFD2201 - Stratford,45.05
02/10/2013,03/10/2013,WKM2201,WKM2201 - Whakamaru,28.51
02/10/2013,03/10/2013,SFD2201,SFD2201 - Stratford,27.98
03/10/2013,04/10/2013,WKM2201,WKM2201 - Whakamaru,113.33
03/10/2013,04/10/2013,SFD2201,SFD2201 - Stratford,109.06
04/10/2013,05/10/2013,WKM2201,WKM2201 - Whakamaru,37.83
04/10/2013,05/10/2013,SFD2201,SFD2201 - Stratford,38.11
05/10/2013,06/10/2013,WKM2201,WKM2201 - Whakamaru,49.35
05/10/2013,06/10/2013,SFD2201,SFD2201 - Stratford,51.93
06/10/2013,07/10/2013,WKM2201,WKM2201 - Whakamaru,17.83
06/10/2013,07/10/2013,SFD2201,SFD2201 - Stratford,17.50
07/10/2013,08/10/2013,WKM2201,WKM2201 - Whakamaru,35.13
07/10/2013,08/10/2013,SFD2201,SFD2201 - Stratford,35.18
08/10/2013,09/10/2013,WKM2201,WKM2201 - Whakamaru,63.15
08/10/2013,09/10/2013,SFD2201,SFD2201 - Stratford,63.27
09/10/2013,10/10/2013,WKM2201,WKM2201 - Whakamaru,62.13
09/10/2013,10/10/2013,SFD2201,SFD2201 - Stratford,62.22
10/10/2013,11/10/2013,WKM2201,WKM2201 - Whakamaru,58.54
10/10/2013,11/10/2013,SFD2201,SFD2201 - Stratford,59.02
11/10/2013,12/10/2013,WKM2201,WKM2201 - Whakamaru,49.71
11/10/2013,12/10/2013,SFD2201,SFD2201 - Stratford,49.61
12/10/2013,13/10/2013,WKM2201,WKM2201 - Whakamaru,36.04
12/10/2013,13/10/2013,SFD2201,SFD2201 - Stratford,36.56
13/10/2013,14/10/2013,WKM2201,WKM2201 - Whakamaru,18.79
13/10/2013,14/10/2013,SFD2201,SFD2201 - Stratford,19.02
14/10/2013,15/10/2013,WKM2201,WKM2201 - Whakamaru,39.12
14/10/2013,15/10/2013,SFD2201,SFD2201 - Stratford,39.10
15/10/2013,16/10/2013,WKM2201,WKM2201 - Whakamaru,51.24
15/10/2013,16/10/2013,SFD2201,SFD2201 - Stratford,51.15
16/10/2013,17/10/2013,WKM2201,WKM2201 - Whakamaru,47.43
16/10/2013,17/10/2013,SFD2201,SFD2201 - Stratford,48.08
17/10/2013,18/10/2013,WKM2201,WKM2201 - Whakamaru,39.99
17/10/2013,18/10/2013,SFD2201,SFD2201 - Stratford,39.37
18/10/2013,19/10/2013,WKM2201,WKM2201 - Whakamaru,31.55
18/10/2013,19/10/2013,SFD2201,SFD2201 - Stratford,30.94
19/10/2013,20/10/2013,WKM2201,WKM2201 - Whakamaru,17.30
19/10/2013,20/10/2013,SFD2201,SFD2201 - Stratford,17.07
20/10/2013,21/10/2013,WKM2201,WKM2201 - Whakamaru,17.42
20/10/2013,21/10/2013,SFD2201,SFD2201 - Stratford,16.89
21/10/2013,22/10/2013,WKM2201,WKM2201 - Whakamaru,18.82
21/10/2013,22/10/2013,SFD2201,SFD2201 - Stratford,18.19
22/10/2013,23/10/2013,WKM2201,WKM2201 - Whakamaru,47.29
22/10/2013,23/10/2013,SFD2201,SFD2201 - Stratford,47.89
23/10/2013,24/10/2013,WKM2201,WKM2201 - Whakamaru,52.26
23/10/2013,24/10/2013,SFD2201,SFD2201 - Stratford,52.47
24/10/2013,25/10/2013,WKM2201,WKM2201 - Whakamaru,19.28
24/10/2013,25/10/2013,SFD2201,SFD2201 - Stratford,18.68
25/10/2013,26/10/2013,WKM2201,WKM2201 - Whakamaru,31.77
25/10/2013,26/10/2013,SFD2201,SFD2201 - Stratford,30.95
26/10/2013,27/10/2013,WKM2201,WKM2201 - Whakamaru,26.84
26/10/2013,27/10/2013,SFD2201,SFD2201 - Stratford,26.12
27/10/2013,28/10/2013,WKM2201,WKM2201 - Whakamaru,17.84
27/10/2013,28/10/2013,SFD2201,SFD2201 - Stratford,17.30
28/10/2013,29/10/2013,WKM2201,WKM2201 - Whakamaru,36.28
28/10/2013,29/10/2013,SFD2201,SFD2201 - Stratford,35.98
29/10/2013,30/10/2013,WKM2201,WKM2201 - Whakamaru,35.94
29/10/2013,30/10/2013,SFD2201,SFD2201 - Stratford,35.52
30/10/2013,31/10/2013,WKM2201,WKM2201 - Whakamaru,27.74
30/10/2013,31/10/2013,SFD2201,SFD2201 - Stratford,27.47
31/10/2013,01/11/2013,WKM2201,WKM2201 - Whakamaru,26.04
31/10/2013,01/11/2013,SFD2201,SFD2201 - Stratford,25.61
01/11/2013,02/11/2013,WKM2201,WKM2201 - Whakamaru,33.49
01/11/2013,02/11/2013,SFD2201,SFD2201 - Stratford,32.90
02/11/2013,03/11/2013,WKM2201,WKM2201 - Whakamaru,32.11
02/11/2013,03/11/2013,SFD2201,SFD2201 - Stratford,31.49
03/11/2013,04/11/2013,WKM2201,WKM2201 - Whakamaru,40.75
03/11/2013,04/11/2013,SFD2201,SFD2201 - Stratford,40.00
04/11/2013,05/11/2013,WKM2201,WKM2201 - Whakamaru,19.54
04/11/2013,05/11/2013,SFD2201,SFD2201 - Stratford,19.38
05/11/2013,06/11/2013,WKM2201,WKM2201 - Whakamaru,19.76
05/11/2013,06/11/2013,SFD2201,SFD2201 - Stratford,19.44
06/11/2013,07/11/2013,WKM2201,WKM2201 - Whakamaru,12.13
06/11/2013,07/11/2013,SFD2201,SFD2201 - Stratford,13.34
07/11/2013,08/11/2013,WKM2201,WKM2201 - Whakamaru,17.14
07/11/2013,08/11/2013,SFD2201,SFD2201 - Stratford,17.03
08/11/2013,09/11/2013,WKM2201,WKM2201 - Whakamaru,57.02
08/11/2013,09/11/2013,SFD2201,SFD2201 - Stratford,57.02
09/11/2013,10/11/2013,WKM2201,WKM2201 - Whakamaru,61.98
09/11/2013,10/11/2013,SFD2201,SFD2201 - Stratford,61.87
10/11/2013,11/11/2013,WKM2201,WKM2201 - Whakamaru,36.78
10/11/2013,11/11/2013,SFD2201,SFD2201 - Stratford,36.04
11/11/2013,12/11/2013,WKM2201,WKM2201 - Whakamaru,33.33
11/11/2013,12/11/2013,SFD2201,SFD2201 - Stratford,32.01
12/11/2013,13/11/2013,WKM2201,WKM2201 - Whakamaru,47.62
12/11/2013,13/11/2013,SFD2201,SFD2201 - Stratford,45.06
13/11/2013,14/11/2013,WKM2201,WKM2201 - Whakamaru,55.15
13/11/2013,14/11/2013,SFD2201,SFD2201 - Stratford,53.54
14/11/2013,15/11/2013,WKM2201,WKM2201 - Whakamaru,66.13
14/11/2013,15/11/2013,SFD2201,SFD2201 - Stratford,64.38
15/11/2013,16/11/2013,WKM2201,WKM2201 - Whakamaru,60.29
15/11/2013,16/11/2013,SFD2201,SFD2201 - Stratford,58.88
16/11/2013,17/11/2013,WKM2201,WKM2201 - Whakamaru,38.17
16/11/2013,17/11/2013,SFD2201,SFD2201 - Stratford,36.37
17/11/2013,18/11/2013,WKM2201,WKM2201 - Whakamaru,33.84
17/11/2013,18/11/2013,SFD2201,SFD2201 - Stratford,32.72
18/11/2013,19/11/2013,WKM2201,WKM2201 - Whakamaru,87.76
18/11/2013,19/11/2013,SFD2201,SFD2201 - Stratford,85.16
19/11/2013,20/11/2013,WKM2201,WKM2201 - Whakamaru,43.60
19/11/2013,20/11/2013,SFD2201,SFD2201 - Stratford,45.30
20/11/2013,21/11/2013,WKM2201,WKM2201 - Whakamaru,34.42
20/11/2013,21/11/2013,SFD2201,SFD2201 - Stratford,39.09
21/11/2013,22/11/2013,WKM2201,WKM2201 - Whakamaru,43.16
21/11/2013,22/11/2013,SFD2201,SFD2201 - Stratford,43.58
22/11/2013,23/11/2013,WKM2201,WKM2201 - Whakamaru,52.97
22/11/2013,23/11/2013,SFD2201,SFD2201 - Stratford,50.67
23/11/2013,24/11/2013,WKM2201,WKM2201 - Whakamaru,43.29
23/11/2013,24/11/2013,SFD2201,SFD2201 - Stratford,42.21
24/11/2013,25/11/2013,WKM2201,WKM2201 - Whakamaru,43.38
24/11/2013,25/11/2013,SFD2201,SFD2201 - Stratford,42.37
25/11/2013,26/11/2013,WKM2201,WKM2201 - Whakamaru,52.39
25/11/2013,26/11/2013,SFD2201,SFD2201 - Stratford,50.42
26/11/2013,27/11/2013,WKM2201,WKM2201 - Whakamaru,57.21
26/11/2013,27/11/2013,SFD2201,SFD2201 - Stratford,50.64
27/11/2013,28/11/2013,WKM2201,WKM2201 - Whakamaru,40.71
27/11/2013,28/11/2013,SFD2201,SFD2201 - Stratford,38.14
28/11/2013,29/11/2013,WKM2201,WKM2201 - Whakamaru,40.91
28/11/2013,29/11/2013,SFD2201,SFD2201 - Stratford,38.27
29/11/2013,30/11/2013,WKM2201,WKM2201 - Whakamaru,32.44
29/11/2013,30/11/2013,SFD2201,SFD2201 - Stratford,31.00
30/11/2013,01/12/2013,WKM2201,WKM2201 - Whakamaru,19.58
30/11/2013,01/12/2013,SFD2201,SFD2201 - Stratford,19.04
01/12/2013,02/12/2013,WKM2201,WKM2201 - Whakamaru,22.92
01/12/2013,02/12/2013,SFD2201,SFD2201 - Stratford,22.31
02/12/2013,03/12/2013,WKM2201,WKM2201 - Whakamaru,61.71
02/12/2013,03/12/2013,SFD2201,SFD2201 - Stratford,60.82
03/12/2013,04/12/2013,WKM2201,WKM2201 - Whakamaru,120.97
03/12/2013,04/12/2013,SFD2201,SFD2201 - Stratford,113.49
04/12/2013,05/12/2013,WKM2201,WKM2201 - Whakamaru,117.22
04/12/2013,05/12/2013,SFD2201,SFD2201 - Stratford,117.55
05/12/2013,06/12/2013,WKM2201,WKM2201 - Whakamaru,97.81
05/12/2013,06/12/2013,SFD2201,SFD2201 - Stratford,96.95
06/12/2013,07/12/2013,WKM2201,WKM2201 - Whakamaru,63.24
06/12/2013,07/12/2013,SFD2201,SFD2201 - Stratford,62.13
07/12/2013,08/12/2013,WKM2201,WKM2201 - Whakamaru,52.23
07/12/2013,08/12/2013,SFD2201,SFD2201 - Stratford,51.11
08/12/2013,09/12/2013,WKM2201,WKM2201 - Whakamaru,44.09
08/12/2013,09/12/2013,SFD2201,SFD2201 - Stratford,43.00
09/12/2013,10/12/2013,WKM2201,WKM2201 - Whakamaru,57.20
09/12/2013,10/12/2013,SFD2201,SFD2201 - Stratford,55.95
10/12/2013,11/12/2013,WKM2201,WKM2201 - Whakamaru,63.42
10/12/2013,11/12/2013,SFD2201,SFD2201 - Stratford,61.49
11/12/2013,12/12/2013,WKM2201,WKM2201 - Whakamaru,54.06
11/12/2013,12/12/2013,SFD2201,SFD2201 - Stratford,51.39
12/12/2013,13/12/2013,WKM2201,WKM2201 - Whakamaru,68.69
12/12/2013,13/12/2013,SFD2201,SFD2201 - Stratford,66.67
13/12/2013,14/12/2013,WKM2201,WKM2201 - Whakamaru,53.60
13/12/2013,14/12/2013,SFD2201,SFD2201 - Stratford,51.96
14/12/2013,15/12/2013,WKM2201,WKM2201 - Whakamaru,65.59
14/12/2013,15/12/2013,SFD2201,SFD2201 - Stratford,63.91
15/12/2013,16/12/2013,WKM2201,WKM2201 - Whakamaru,66.22
15/12/2013,16/12/2013,SFD2201,SFD2201 - Stratford,64.66
16/12/2013,17/12/2013,WKM2201,WKM2201 - Whakamaru,69.71
16/12/2013,17/12/2013,SFD2201,SFD2201 - Stratford,66.72
17/12/2013,18/12/2013,WKM2201,WKM2201 - Whakamaru,53.21
17/12/2013,18/12/2013,SFD2201,SFD2201 - Stratford,51.04
18/12/2013,19/12/2013,WKM2201,WKM2201 - Whakamaru,62.23
18/12/2013,19/12/2013,SFD2201,SFD2201 - Stratford,60.75
19/12/2013,20/12/2013,WKM2201,WKM2201 - Whakamaru,53.40
19/12/2013,20/12/2013,SFD2201,SFD2201 - Stratford,52.49
20/12/2013,21/12/2013,WKM2201,WKM2201 - Whakamaru,53.21
20/12/2013,21/12/2013,SFD2201,SFD2201 - Stratford,51.90
21/12/2013,22/12/2013,WKM2201,WKM2201 - Whakamaru,28.40
21/12/2013,22/12/2013,SFD2201,SFD2201 - Stratford,29.42
22/12/2013,23/12/2013,WKM2201,WKM2201 - Whakamaru,28.25
22/12/2013,23/12/2013,SFD2201,SFD2201 - Stratford,27.54
23/12/2013,24/12/2013,WKM2201,WKM2201 - Whakamaru,23.50
23/12/2013,24/12/2013,SFD2201,SFD2201 - Stratford,22.90
24/12/2013,25/12/2013,WKM2201,WKM2201 - Whakamaru,25.78
24/12/2013,25/12/2013,SFD2201,SFD2201 - Stratford,25.32
25/12/2013,26/12/2013,WKM2201,WKM2201 - Whakamaru,13.28
25/12/2013,26/12/2013,SFD2201,SFD2201 - Stratford,13.15
26/12/2013,27/12/2013,WKM2201,WKM2201 - Whakamaru,7.40
26/12/2013,27/12/2013,SFD2201,SFD2201 - Stratford,7.27
27/12/2013,28/12/2013,WKM2201,WKM2201 - Whakamaru,29.03
27/12/2013,28/12/2013,SFD2201,SFD2201 - Stratford,28.39
28/12/2013,29/12/2013,WKM2201,WKM2201 - Whakamaru,30.87
28/12/2013,29/12/2013,SFD2201,SFD2201 - Stratford,30.54
29/12/2013,30/12/2013,WKM2201,WKM2201 - Whakamaru,40.35
29/12/2013,30/12/2013,SFD2201,SFD2201 - Stratford,37.54
30/12/2013,31/12/2013,WKM2201,WKM2201 - Whakamaru,42.78
30/12/2013,31/12/2013,SFD2201,SFD2201 - Stratford,40.55
31/12/2013,01/01/2014,WKM2201,WKM2201 - Whakamaru,13.52
31/12/2013,01/01/2014,SFD2201,SFD2201 - Stratford,13.05
01/01/2014,02/01/2014,WKM2201,WKM2201 - Whakamaru,22.02
01/01/2014,02/01/2014,SFD2201,SFD2201 - Stratford,21.64
02/01/2014,03/01/2014,WKM2201,WKM2201 - Whakamaru,16.61
